NUMERO,NUMERO_SEQUENCIAL,ANO,TIPO_CONVENCAO_CODIGO,TIPO_CONVENCAO_DESCR,TIPO_CONVENCAO_DESCR_LONG,TIPO_CONVENCAO_ORDEM,NATUREZA_CODIGO,NATUREZA_DESCRICAO,NOMECC,AMBITO_GEOGRAFICO_IRCT,AMBITO_GEOGRAFICO_CODE_IRCT,NUMBTE,DATABTE,SERIEBTE,AMBGEG,DATA_EFEITOS,AREA,DIST,CONC,PROV,CODCAE
6733,1,2019,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ACILIS - ASSOCIAÇÃO DE COMÉRCIO; INDÚSTRIA; SERVIÇOS E TURISMO DA REGIÃO DE LEIRIA E OUTRAS E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL - REVISÃO GLOBAL,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.01.01 00:00:00,4,10,0,1,47292
6283,1,2010,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CC ENTRE A ASSOCIAÇÃO DE AGRICULTORES DO DISTRITO DE ÉVORA E OUTRAS E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS - REVISÃO GLOBAL,Pluridistrital,3,24,2010.06.29 00:00:00,0,E,2010.01.01 00:00:00,3,7,0,1,012
6283,1,2010,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CC ENTRE A ASSOCIAÇÃO DE AGRICULTORES DO DISTRITO DE ÉVORA E OUTRAS E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS - REVISÃO GLOBAL,Pluridistrital,3,24,2010.06.29 00:00:00,0,E,2010.01.01 00:00:00,3,15,0,1,01300
6283,1,2010,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CC ENTRE A ASSOCIAÇÃO DE AGRICULTORES DO DISTRITO DE ÉVORA E OUTRAS E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS - REVISÃO GLOBAL,Pluridistrital,3,24,2010.06.29 00:00:00,0,E,2010.01.01 00:00:00,3,7,0,1,01500
6283,1,2010,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CC ENTRE A ASSOCIAÇÃO DE AGRICULTORES DO DISTRITO DE ÉVORA E OUTRAS E O SETAA - SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS - REVISÃO GLOBAL,Pluridistrital,3,24,2010.06.29 00:00:00,0,E,2010.01.01 00:00:00,3,7,0,1,02100
6705,1,2019,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO DO COMÉRCIO E SERVIÇOS DA REGIÃO DO ALGARVE - ACRAL E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL E OUTROS - REVISÃO GLOBAL,Distrital,4,16,2019.04.29 00:00:00,0,E,2019.01.01 00:00:00,4,8,0,1,47112
6705,1,2019,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO DO COMÉRCIO E SERVIÇOS DA REGIÃO DO ALGARVE - ACRAL E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL E OUTROS - REVISÃO GLOBAL,Distrital,4,16,2019.04.29 00:00:00,0,E,2019.01.01 00:00:00,4,8,0,1,47762
6722,1,2019,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ACIFF - ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DA FIGUEIRA DA FOZ - ASSOCIAÇÃO EMPRESARIAL REGIONAL E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL - REVISÃO GLOBAL,Distrital,4,23,2019.06.22 00:00:00,0,E,2019.05.01 00:00:00,4,6,0,1,41100
6722,1,2019,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ACIFF - ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DA FIGUEIRA DA FOZ - ASSOCIAÇÃO EMPRESARIAL REGIONAL E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL - REVISÃO GLOBAL,Distrital,4,23,2019.06.22 00:00:00,0,E,2019.05.01 00:00:00,4,6,0,1,47191
6722,1,2019,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ACIFF - ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DA FIGUEIRA DA FOZ - ASSOCIAÇÃO EMPRESARIAL REGIONAL E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL - REVISÃO GLOBAL,Distrital,4,23,2019.06.22 00:00:00,0,E,2019.05.01 00:00:00,4,6,0,1,47210
6722,1,2019,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ACIFF - ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DA FIGUEIRA DA FOZ - ASSOCIAÇÃO EMPRESARIAL REGIONAL E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL - REVISÃO GLOBAL,Distrital,4,23,2019.06.22 00:00:00,0,E,2019.05.01 00:00:00,4,6,0,1,47410
6722,1,2019,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ACIFF - ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DA FIGUEIRA DA FOZ - ASSOCIAÇÃO EMPRESARIAL REGIONAL E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL - REVISÃO GLOBAL,Distrital,4,23,2019.06.22 00:00:00,0,E,2019.05.01 00:00:00,4,6,0,1,47610
6722,1,2019,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ACIFF - ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DA FIGUEIRA DA FOZ - ASSOCIAÇÃO EMPRESARIAL REGIONAL E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL - REVISÃO GLOBAL,Distrital,4,23,2019.06.22 00:00:00,0,E,2019.05.01 00:00:00,4,6,0,1,47630
6722,1,2019,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ACIFF - ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DA FIGUEIRA DA FOZ - ASSOCIAÇÃO EMPRESARIAL REGIONAL E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL - REVISÃO GLOBAL,Distrital,4,23,2019.06.22 00:00:00,0,E,2019.05.01 00:00:00,4,6,0,1,47770
6028,1,2015,4,AE,Acordo de empresa,3,3,Consolidação,ACORDO DE EMPRESA ENTRE A CARL ZEISS VISION PORTUGAL; SA E A FEVICCOM - FEDERAÇAO PORTUGUESA DOS SINDICATOS DA CONSTRUÇAO; CERAMICA E VIDRO - ALTERAÇAO SALARIAL E OUTRAS E TEXTO CONSOLIDADO.,Pluridistrital,3,48,2015.12.29 00:00:00,0,E,2015.04.01 00:00:00,3,13,0,1,32501
5516,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ACB - ASSOCIAÇÃO COMERCIAL DE BRAGA - COMÉRCIO; TURISMO E SERVIÇOS E OUTRAS E O SITESC - SINDICATO DE QUADROS; TÉCNICOS ADMINISTRATIVOS; SERVIÇOS E NOVAS TECNOLOGIAS E OUTRO - ALTERAÇÃO SALARIAL E OUTRAS.,Distrital,4,6,2009.02.15 00:00:00,0,E,2009.01.01 00:00:00,4,3,0,1,47
5578,2,2014,4,AE,Acordo de empresa,3,2,Alteração,ACORDO DE EMPRESA ENTRE A TRANSTEJO - TRANSPORTES TEJO; SA E O SIMAMEVIP - SINDICATO DOS TRABALHADORES DA MARINHA MERCANTE; AGENCIAS DE VIAGENS; TRANSITARIOS E PESCA - ALTERAÇAO.,Pluridistrital,3,41,2014.11.08 00:00:00,0,E,,3,15,0,1,50300
5609,2,2013,4,AE,Acordo de empresa,3,2,Alteração,ACORDO DE EMPRESA ENTRE A AIL - ASSOCIAÇÃO DOS INQUILINOS LISBONENSES E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL - ALTERAÇÃO,Pluridistrital,3,30,2013.08.15 00:00:00,0,E,2012.01.01 00:00:00,3,11,0,1,94995
5678,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASCOOP- ASSOCIAÇÃO DAS ADEGAS COOPERATIVAS DO CENTRO E SUL DE PORTUGAL E O SETAA -SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS E OUTRO - ALTERAÇÃO SALARIAL E OUTRAS.,Pluridistrital,3,42,2008.11.15 00:00:00,0,E,2008.01.01 00:00:00,3,10,0,1,11011
5678,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASCOOP- ASSOCIAÇÃO DAS ADEGAS COOPERATIVAS DO CENTRO E SUL DE PORTUGAL E O SETAA -SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS E OUTRO - ALTERAÇÃO SALARIAL E OUTRAS.,Pluridistrital,3,42,2008.11.15 00:00:00,0,E,2008.01.01 00:00:00,3,11,0,1,11011
5678,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASCOOP- ASSOCIAÇÃO DAS ADEGAS COOPERATIVAS DO CENTRO E SUL DE PORTUGAL E O SETAA -SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS E OUTRO - ALTERAÇÃO SALARIAL E OUTRAS.,Pluridistrital,3,42,2008.11.15 00:00:00,0,E,2008.01.01 00:00:00,3,1,0,1,11012
5678,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASCOOP- ASSOCIAÇÃO DAS ADEGAS COOPERATIVAS DO CENTRO E SUL DE PORTUGAL E O SETAA -SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS E OUTRO - ALTERAÇÃO SALARIAL E OUTRAS.,Pluridistrital,3,42,2008.11.15 00:00:00,0,E,2008.01.01 00:00:00,3,8,0,1,11012
5678,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASCOOP- ASSOCIAÇÃO DAS ADEGAS COOPERATIVAS DO CENTRO E SUL DE PORTUGAL E O SETAA -SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS E OUTRO - ALTERAÇÃO SALARIAL E OUTRAS.,Pluridistrital,3,42,2008.11.15 00:00:00,0,E,2008.01.01 00:00:00,3,9,0,1,1102
5678,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASCOOP- ASSOCIAÇÃO DAS ADEGAS COOPERATIVAS DO CENTRO E SUL DE PORTUGAL E O SETAA -SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS E OUTRO - ALTERAÇÃO SALARIAL E OUTRAS.,Pluridistrital,3,42,2008.11.15 00:00:00,0,E,2008.01.01 00:00:00,3,10,0,1,1102
5678,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASCOOP- ASSOCIAÇÃO DAS ADEGAS COOPERATIVAS DO CENTRO E SUL DE PORTUGAL E O SETAA -SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS E OUTRO - ALTERAÇÃO SALARIAL E OUTRAS.,Pluridistrital,3,42,2008.11.15 00:00:00,0,E,2008.01.01 00:00:00,3,18,0,1,1102
5678,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASCOOP- ASSOCIAÇÃO DAS ADEGAS COOPERATIVAS DO CENTRO E SUL DE PORTUGAL E O SETAA -SINDICATO DA AGRICULTURA; ALIMENTAÇÃO E FLORESTAS E OUTRO - ALTERAÇÃO SALARIAL E OUTRAS.,Pluridistrital,3,42,2008.11.15 00:00:00,0,E,2008.01.01 00:00:00,3,11,0,1,20143
5685,1,2009,4,AE,Acordo de empresa,3,3,Consolidação,AE ENTRE A PORTUCEL VIANA - EMPRESA PRODUTORA DE PAPEIS INDUSTRIAIS S.A. E O SINDEQ - SINDICATO DEMOCRÁTICO DA ENERGIA; QUÍMICA; TÊXTEIS E INDÚSTRIAS DIVERSAS  E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS/TEXTO CNSOLIDADO,Distrital,4,43,2009.11.22 00:00:00,0,E,2009.01.01 00:00:00,4,16,0,1,17120
5697,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASSOCIAÇÃO DOS INDUSTRIAIS DE OURIVESARIA DO SUL E A FIEQUIMETAL - FEDERAÇÃO INTERSINDICAL DAS INDÚSTRIAS METALÚRGICA; QUÍMICA; FARMACÊUTICA; ELÉCTRICA; ENERGIA E MINAS - ALTERAÇÃO SALARIAL E OUTRAS,Pluridistrital,3,13,2008.04.08 00:00:00,0,E,2008.01.01 00:00:00,3,8,0,1,25992
5697,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASSOCIAÇÃO DOS INDUSTRIAIS DE OURIVESARIA DO SUL E A FIEQUIMETAL - FEDERAÇÃO INTERSINDICAL DAS INDÚSTRIAS METALÚRGICA; QUÍMICA; FARMACÊUTICA; ELÉCTRICA; ENERGIA E MINAS - ALTERAÇÃO SALARIAL E OUTRAS,Pluridistrital,3,13,2008.04.08 00:00:00,0,E,2008.01.01 00:00:00,3,11,0,1,25992
5697,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASSOCIAÇÃO DOS INDUSTRIAIS DE OURIVESARIA DO SUL E A FIEQUIMETAL - FEDERAÇÃO INTERSINDICAL DAS INDÚSTRIAS METALÚRGICA; QUÍMICA; FARMACÊUTICA; ELÉCTRICA; ENERGIA E MINAS - ALTERAÇÃO SALARIAL E OUTRAS,Pluridistrital,3,13,2008.04.08 00:00:00,0,E,2008.01.01 00:00:00,3,2,0,1,26520
5697,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASSOCIAÇÃO DOS INDUSTRIAIS DE OURIVESARIA DO SUL E A FIEQUIMETAL - FEDERAÇÃO INTERSINDICAL DAS INDÚSTRIAS METALÚRGICA; QUÍMICA; FARMACÊUTICA; ELÉCTRICA; ENERGIA E MINAS - ALTERAÇÃO SALARIAL E OUTRAS,Pluridistrital,3,13,2008.04.08 00:00:00,0,E,2008.01.01 00:00:00,3,20,0,1,3212
5697,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASSOCIAÇÃO DOS INDUSTRIAIS DE OURIVESARIA DO SUL E A FIEQUIMETAL - FEDERAÇÃO INTERSINDICAL DAS INDÚSTRIAS METALÚRGICA; QUÍMICA; FARMACÊUTICA; ELÉCTRICA; ENERGIA E MINAS - ALTERAÇÃO SALARIAL E OUTRAS,Pluridistrital,3,13,2008.04.08 00:00:00,0,E,2008.01.01 00:00:00,3,8,0,1,95250
5697,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASSOCIAÇÃO DOS INDUSTRIAIS DE OURIVESARIA DO SUL E A FIEQUIMETAL - FEDERAÇÃO INTERSINDICAL DAS INDÚSTRIAS METALÚRGICA; QUÍMICA; FARMACÊUTICA; ELÉCTRICA; ENERGIA E MINAS - ALTERAÇÃO SALARIAL E OUTRAS,Pluridistrital,3,11,2009.03.22 00:00:00,0,E,2009.01.01 00:00:00,3,11,0,1,25992
5697,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASSOCIAÇÃO DOS INDUSTRIAIS DE OURIVESARIA DO SUL E A FIEQUIMETAL - FEDERAÇÃO INTERSINDICAL DAS INDÚSTRIAS METALÚRGICA; QUÍMICA; FARMACÊUTICA; ELÉCTRICA; ENERGIA E MINAS - ALTERAÇÃO SALARIAL E OUTRAS,Pluridistrital,3,11,2009.03.22 00:00:00,0,E,2009.01.01 00:00:00,3,7,0,1,26520
5697,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASSOCIAÇÃO DOS INDUSTRIAIS DE OURIVESARIA DO SUL E A FIEQUIMETAL - FEDERAÇÃO INTERSINDICAL DAS INDÚSTRIAS METALÚRGICA; QUÍMICA; FARMACÊUTICA; ELÉCTRICA; ENERGIA E MINAS - ALTERAÇÃO SALARIAL E OUTRAS,Pluridistrital,3,11,2009.03.22 00:00:00,0,E,2009.01.01 00:00:00,3,8,0,1,26520
5697,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASSOCIAÇÃO DOS INDUSTRIAIS DE OURIVESARIA DO SUL E A FIEQUIMETAL - FEDERAÇÃO INTERSINDICAL DAS INDÚSTRIAS METALÚRGICA; QUÍMICA; FARMACÊUTICA; ELÉCTRICA; ENERGIA E MINAS - ALTERAÇÃO SALARIAL E OUTRAS,Pluridistrital,3,11,2009.03.22 00:00:00,0,E,2009.01.01 00:00:00,3,11,0,1,26520
5697,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ASSOCIAÇÃO DOS INDUSTRIAIS DE OURIVESARIA DO SUL E A FIEQUIMETAL - FEDERAÇÃO INTERSINDICAL DAS INDÚSTRIAS METALÚRGICA; QUÍMICA; FARMACÊUTICA; ELÉCTRICA; ENERGIA E MINAS - ALTERAÇÃO SALARIAL E OUTRAS,Pluridistrital,3,11,2009.03.22 00:00:00,0,E,2009.01.01 00:00:00,3,12,0,1,26520
6598,1,2018,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ASSOCIAÇAO COMERCIAL DO DISTRITO DE AVEIRO (ACA) E O CESP - SINDICATO DOS TRABALHADORES DO COMERCIO; ESCRITORIOS E SERVIÇOS DE PORTUGAL E OUTRO - REVISAO GLOBAL,Distrital,4,6,2018.02.15 00:00:00,0,E,2018.01.01 00:00:00,4,1,0,1,46180
6598,1,2018,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ASSOCIAÇAO COMERCIAL DO DISTRITO DE AVEIRO (ACA) E O CESP - SINDICATO DOS TRABALHADORES DO COMERCIO; ESCRITORIOS E SERVIÇOS DE PORTUGAL E OUTRO - REVISAO GLOBAL,Distrital,4,6,2018.02.15 00:00:00,0,E,2018.01.01 00:00:00,4,1,0,1,46211
6598,1,2018,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ASSOCIAÇAO COMERCIAL DO DISTRITO DE AVEIRO (ACA) E O CESP - SINDICATO DOS TRABALHADORES DO COMERCIO; ESCRITORIOS E SERVIÇOS DE PORTUGAL E OUTRO - REVISAO GLOBAL,Distrital,4,6,2018.02.15 00:00:00,0,E,2018.01.01 00:00:00,4,1,0,1,46220
6598,1,2018,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ASSOCIAÇAO COMERCIAL DO DISTRITO DE AVEIRO (ACA) E O CESP - SINDICATO DOS TRABALHADORES DO COMERCIO; ESCRITORIOS E SERVIÇOS DE PORTUGAL E OUTRO - REVISAO GLOBAL,Distrital,4,6,2018.02.15 00:00:00,0,E,2018.01.01 00:00:00,4,1,0,1,46230
6598,1,2018,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ASSOCIAÇAO COMERCIAL DO DISTRITO DE AVEIRO (ACA) E O CESP - SINDICATO DOS TRABALHADORES DO COMERCIO; ESCRITORIOS E SERVIÇOS DE PORTUGAL E OUTRO - REVISAO GLOBAL,Distrital,4,6,2018.02.15 00:00:00,0,E,2018.01.01 00:00:00,4,1,0,1,46382
6733,1,2019,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ACILIS - ASSOCIAÇÃO DE COMÉRCIO; INDÚSTRIA; SERVIÇOS E TURISMO DA REGIÃO DE LEIRIA E OUTRAS E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL - REVISÃO GLOBAL,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.01.01 00:00:00,4,10,0,1,47630
6733,1,2019,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A ACILIS - ASSOCIAÇÃO DE COMÉRCIO; INDÚSTRIA; SERVIÇOS E TURISMO DA REGIÃO DE LEIRIA E OUTRAS E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL - REVISÃO GLOBAL,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.01.01 00:00:00,4,10,0,1,47722
6734,1,2019,2,CCT,Contrato coletivo de trabalho,1,1,1º CC,CONTRATO COLETIVO ENTRE A ACILIS - ASSOCIAÇAO DE COMERCIO; INDUSTRIA; SERVIÇOS E TURISMO DA REGIAO DE LEIRIA E OUTRAS E O SINDICATO DOS TRABALHADORES E TECNICOS DE SERVIÇOS; COMERCIO; RESTAURAÇAO E TURISMO - SITESE,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.08.27 00:00:00,4,10,0,1,46170
6734,1,2019,2,CCT,Contrato coletivo de trabalho,1,1,1º CC,CONTRATO COLETIVO ENTRE A ACILIS - ASSOCIAÇAO DE COMERCIO; INDUSTRIA; SERVIÇOS E TURISMO DA REGIAO DE LEIRIA E OUTRAS E O SINDICATO DOS TRABALHADORES E TECNICOS DE SERVIÇOS; COMERCIO; RESTAURAÇAO E TURISMO - SITESE,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.08.27 00:00:00,4,10,0,1,46480
6734,1,2019,2,CCT,Contrato coletivo de trabalho,1,1,1º CC,CONTRATO COLETIVO ENTRE A ACILIS - ASSOCIAÇAO DE COMERCIO; INDUSTRIA; SERVIÇOS E TURISMO DA REGIAO DE LEIRIA E OUTRAS E O SINDICATO DOS TRABALHADORES E TECNICOS DE SERVIÇOS; COMERCIO; RESTAURAÇAO E TURISMO - SITESE,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.08.27 00:00:00,4,10,0,1,46492
6734,1,2019,2,CCT,Contrato coletivo de trabalho,1,1,1º CC,CONTRATO COLETIVO ENTRE A ACILIS - ASSOCIAÇAO DE COMERCIO; INDUSTRIA; SERVIÇOS E TURISMO DA REGIAO DE LEIRIA E OUTRAS E O SINDICATO DOS TRABALHADORES E TECNICOS DE SERVIÇOS; COMERCIO; RESTAURAÇAO E TURISMO - SITESE,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.08.27 00:00:00,4,10,0,1,46510
6734,1,2019,2,CCT,Contrato coletivo de trabalho,1,1,1º CC,CONTRATO COLETIVO ENTRE A ACILIS - ASSOCIAÇAO DE COMERCIO; INDUSTRIA; SERVIÇOS E TURISMO DA REGIAO DE LEIRIA E OUTRAS E O SINDICATO DOS TRABALHADORES E TECNICOS DE SERVIÇOS; COMERCIO; RESTAURAÇAO E TURISMO - SITESE,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.08.27 00:00:00,4,10,0,1,47291
6734,1,2019,2,CCT,Contrato coletivo de trabalho,1,1,1º CC,CONTRATO COLETIVO ENTRE A ACILIS - ASSOCIAÇAO DE COMERCIO; INDUSTRIA; SERVIÇOS E TURISMO DA REGIAO DE LEIRIA E OUTRAS E O SINDICATO DOS TRABALHADORES E TECNICOS DE SERVIÇOS; COMERCIO; RESTAURAÇAO E TURISMO - SITESE,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.08.27 00:00:00,4,10,0,1,47592
6734,1,2019,2,CCT,Contrato coletivo de trabalho,1,1,1º CC,CONTRATO COLETIVO ENTRE A ACILIS - ASSOCIAÇAO DE COMERCIO; INDUSTRIA; SERVIÇOS E TURISMO DA REGIAO DE LEIRIA E OUTRAS E O SINDICATO DOS TRABALHADORES E TECNICOS DE SERVIÇOS; COMERCIO; RESTAURAÇAO E TURISMO - SITESE,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.08.27 00:00:00,4,10,0,1,47721
6734,1,2019,2,CCT,Contrato coletivo de trabalho,1,1,1º CC,CONTRATO COLETIVO ENTRE A ACILIS - ASSOCIAÇAO DE COMERCIO; INDUSTRIA; SERVIÇOS E TURISMO DA REGIAO DE LEIRIA E OUTRAS E O SINDICATO DOS TRABALHADORES E TECNICOS DE SERVIÇOS; COMERCIO; RESTAURAÇAO E TURISMO - SITESE,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.08.27 00:00:00,4,10,0,1,47782
6734,1,2019,2,CCT,Contrato coletivo de trabalho,1,1,1º CC,CONTRATO COLETIVO ENTRE A ACILIS - ASSOCIAÇAO DE COMERCIO; INDUSTRIA; SERVIÇOS E TURISMO DA REGIAO DE LEIRIA E OUTRAS E O SINDICATO DOS TRABALHADORES E TECNICOS DE SERVIÇOS; COMERCIO; RESTAURAÇAO E TURISMO - SITESE,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.08.27 00:00:00,4,10,0,1,47790
6736,1,2019,4,AE,Acordo de empresa,3,1,1º CC,ACORDO DE EMPRESA ENTRE A VIAPORTO; OPERAÇAO E MANUTENÇAO DE TRANSPORTES; UNIPESSOAL; LDA. E O SINDICATO DOS TRABALHADORES DOS TRANSPORTES DA AREA METROPOLITANA DO PORTO,Distrital,4,31,2019.08.22 00:00:00,0,E,2019.08.22 00:00:00,4,13,0,1,52211
6739,1,2019,4,AE,Acordo de empresa,3,1,1º CC,ACORDO DE EMPRESA ENTRE A VIAPORTO; OPERAÇAO E MANUTENÇAO DE TRANSPORTES; UNIPESSOAL LDA. E ASSOCIAÇAO SINDICAL DOS PROFISSIONAIS DO COMANDO E CONTROLO FERROVIARIO - APROFER,Distrital,4,33,2019.09.08 00:00:00,0,E,2019.09.08 00:00:00,4,1,0,1,52211
6740,1,2019,2,CCT,Contrato coletivo de trabalho,1,1,1º CC,"CONTRATO COLETIVO ENTRE A AOP - ASSOCIAÇAO MARITIMA E PORTUARIA E OUTRA E O SINDICATO NACIONAL DOS ESTIVADORES; TRABALHADORES DO TRAFEGO; CONFERENTES MARITIMOS E OUTROS
",Distrital,4,34,2019.09.15 00:00:00,0,E,2019.09.20 00:00:00,4,15,0,1,78200
5488,1,2010,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLECTIVO ENTRE A ASSOCIAÇÃO COMERCIAL DO DISTRITO DE ÉVORA -COMÉRCIO; TURISMO E SERVIÇOS E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO; ESCRITÓRIOS E SERVIÇOS DE PORTUGAL E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS E TEXTO CONSOLIDADO.,Distrital,4,12,2010.03.29 00:00:00,0,E,2010.03.01 00:00:00,4,7,0,1,95220
